id,area,Y,M,O,Total
08015504008,0.027404016627158204,274.0,769.0,311.0,1354.0
08015504009,0.03118510660935786,225.0,484.0,183.0,892.0
08015504010,0.020274570733348193,329.0,725.0,215.0,1269.0
08015504011,0.07997218406375953,411.0,964.0,269.0,1644.0
08015504012,0.07170557422028347,355.0,776.0,298.0,1429.0
08015504013,0.04935682243161523,293.0,612.0,211.0,1116.0
08015504014,0.24705247083523682,706.0,1420.0,328.0,2454.0
08015504015,0.16284917858996534,410.0,783.0,163.0,1356.0
08015504016,0.08201175555435812,594.0,1156.0,234.0,1984.0
08015505001,0.12364121954933051,569.0,1185.0,520.0,2274.0
08015505002,0.026002333136845756,193.0,368.0,240.0,801.0
08015505003,0.08519088517060093,559.0,1151.0,498.0,2208.0
08015505004,0.08717013578886025,535.0,1221.0,318.0,2074.0
08015505005,1.4158786303806181,443.0,1115.0,453.0,2011.0
08015505006,0.04975534749747631,266.0,656.0,281.0,1203.0
08015505007,0.03988039251901037,273.0,555.0,201.0,1029.0
08015505008,0.17831180319710283,245.0,524.0,63.0,832.0
08015506001,0.18321443255171838,374.0,751.0,241.0,1366.0
08015506002,8.716279327886022,407.0,931.0,359.0,1697.0
08015506003,0.06579466388688744,254.0,593.0,255.0,1102.0
08015506004,0.05589239864441703,313.0,612.0,286.0,1211.0
08015506005,0.08869348459115473,299.0,713.0,288.0,1300.0
08015506006,0.46775897881960304,221.0,524.0,215.0,960.0
08015507001,0.07263688562167805,493.0,1135.0,320.0,1948.0
08015507002,0.09000356705082518,521.0,1278.0,489.0,2288.0
08015507003,0.017983796167431898,330.0,902.0,304.0,1536.0
08015507004,0.04188260412495434,282.0,666.0,243.0,1191.0
08015507005,0.031921561671569836,248.0,522.0,155.0,925.0
08015507006,0.03615220562762978,256.0,567.0,237.0,1060.0
08015507007,0.01940461019903898,363.0,680.0,151.0,1194.0
08015507008,0.023775265483201535,543.0,957.0,167.0,1667.0
08015507009,0.02668986142358967,429.0,918.0,355.0,1702.0
08015507010,0.26051917605488956,233.0,550.0,166.0,949.0
08015507011,0.06280803911345959,537.0,1249.0,401.0,2187.0
08015507013,0.038988002533586204,756.0,1352.0,307.0,2415.0
08015507014,0.08637301321155605,435.0,951.0,337.0,1723.0
08015507015,0.022006535317993983,335.0,628.0,160.0,1123.0
08015507017,0.06482148209468205,1047.0,1828.0,450.0,3325.0
08015507018,0.028198936294865928,258.0,817.0,334.0,1409.0
08015507020,0.03991553996466956,319.0,753.0,353.0,1425.0
08015507021,0.05846276676917505,211.0,509.0,231.0,951.0
08015507022,0.015687577604674617,146.0,421.0,195.0,762.0
08015507023,0.05424344198561114,463.0,1098.0,496.0,2057.0
08015507024,0.05299832608694792,423.0,1035.0,317.0,1775.0
08015507028,0.03005703056973069,578.0,1115.0,422.0,2115.0
08015507029,0.05077139452059149,406.0,979.0,557.0,1942.0
08015507030,0.09736843305432134,468.0,1070.0,374.0,1912.0
08015507031,0.02321805156757222,266.0,661.0,261.0,1188.0
08015508001,0.054041515609305354,836.0,1548.0,458.0,2842.0
08015508002,0.08277442158440665,575.0,1282.0,621.0,2478.0
08015508003,0.44278394146765987,575.0,1173.0,350.0,2098.0
08015508004,0.02119495740606987,167.0,383.0,213.0,763.0
08015508005,0.04012356656457688,199.0,531.0,221.0,951.0
08015508006,0.020909554074487607,329.0,788.0,449.0,1566.0
08015508007,0.033934781337039366,355.0,820.0,228.0,1403.0
08015508008,0.07205832291719082,440.0,1011.0,472.0,1923.0
08015508009,0.10452189776889811,270.0,647.0,304.0,1221.0
08015508011,0.024414810940418932,205.0,448.0,196.0,849.0
08015508012,0.46585784297513655,732.0,1413.0,383.0,2528.0
08015508013,0.042922938308698984,249.0,575.0,115.0,939.0
08015509001,0.036076436234924326,699.0,1260.0,338.0,2297.0
08015509002,0.028449092672551066,645.0,1006.0,224.0,1875.0
08015509003,0.15142517634024463,308.0,590.0,157.0,1055.0
08015509004,0.046186622448515895,752.0,1081.0,161.0,1994.0
08015509005,0.051919447916607686,282.0,635.0,225.0,1142.0
08015509006,0.06567059335117699,606.0,990.0,200.0,1796.0
08015509008,0.034256469191664786,355.0,774.0,323.0,1452.0
08015509009,0.040339200414491155,216.0,516.0,307.0,1039.0
08015509010,0.0500747227698759,209.0,667.0,297.0,1173.0
08015509011,0.018826128929775872,276.0,539.0,192.0,1007.0
08015509012,0.15271513060098046,371.0,818.0,364.0,1553.0
08015509013,0.015349535665127855,181.0,392.0,200.0,773.0
08015509014,0.02500924759588093,360.0,723.0,396.0,1479.0
08015509015,0.030374113783002976,526.0,977.0,315.0,1818.0
08015509016,0.04390755315218094,414.0,894.0,347.0,1655.0
08015509017,0.028596449140363897,621.0,1118.0,166.0,1905.0
08015509018,0.05163571393093863,427.0,969.0,386.0,1782.0
08015509019,0.09233820617896628,340.0,719.0,226.0,1285.0
08015509020,0.022436227862347648,132.0,332.0,174.0,638.0
08015509021,0.038893706469266175,418.0,930.0,269.0,1617.0
08015509022,0.028667634523827295,350.0,704.0,308.0,1362.0
08015509023,0.028392381534766867,430.0,853.0,353.0,1636.0
08015509024,0.027760328690565075,404.0,997.0,505.0,1906.0
08015509025,0.029751630339657015,344.0,694.0,246.0,1284.0
08015509026,0.014773884072291233,277.0,644.0,324.0,1245.0
08015509027,0.018806125324074347,261.0,544.0,233.0,1038.0
08015509028,0.029576509164277693,550.0,1274.0,291.0,2115.0
08015509030,0.6826559876769072,626.0,1194.0,242.0,2062.0
08015509031,0.046975797883766365,225.0,515.0,285.0,1025.0
08015509032,0.02365911796461931,320.0,606.0,144.0,1070.0
08015509033,0.04083763744987101,343.0,792.0,403.0,1538.0
08015509034,0.0412048261682444,332.0,859.0,519.0,1710.0
08015509035,0.026993306601485034,440.0,835.0,346.0,1621.0
08015509036,0.024030941172776352,263.0,659.0,302.0,1224.0
08015509037,0.011178240085994273,584.0,1030.0,114.0,1728.0
08015509038,0.034772005459286354,587.0,1064.0,201.0,1852.0
08015509042,0.038469527212232506,555.0,800.0,102.0,1457.0
08015509043,0.021479117351416933,313.0,873.0,393.0,1579.0
08015509044,0.01814757920416105,260.0,571.0,196.0,1027.0
08015509045,0.03725732672167282,313.0,760.0,407.0,1480.0
08015509047,0.023554859458587353,315.0,586.0,219.0,1120.0
08015509049,0.02489375962518304,421.0,894.0,352.0,1667.0
08015509052,0.0112292534951387,173.0,450.0,224.0,847.0
08015509053,0.02012397670935967,332.0,673.0,213.0,1218.0
08015509054,0.021356164255104226,270.0,577.0,301.0,1148.0
08015509057,0.03553570377227172,332.0,738.0,270.0,1340.0
08015509058,0.025615183668373696,248.0,691.0,382.0,1321.0
08015509059,0.021439888494638026,248.0,645.0,261.0,1154.0
08016801001,43.22546087963225,428.0,1154.0,585.0,2167.0
08017401001,1.1231514557700109,744.0,1659.0,514.0,2917.0
08017401002,16.190463171599642,258.0,589.0,184.0,1031.0
08018001001,0.30349468890173065,307.0,853.0,372.0,1532.0
08018001002,0.36011659413859004,275.0,751.0,278.0,1304.0
08018001003,36.15533778676759,90.0,219.0,104.0,413.0
08019301001,0.21968467559179308,274.0,838.0,187.0,1299.0
08019301002,0.03833199804430516,315.0,881.0,185.0,1381.0
